Cycle;active_ego;width_ego;length_ego;x_ego;y_ego;vx_ego;vy_ego;ax_ego;ay_ego;w_ego;active_1;width_1;length_1;x_1;y_1;vx_1;vy_1;ax_1;ay_1;w_1;active_2;width_2;length_2;x_2;y_2;vx_2;vy_2;ax_2;ay_2;w_2
6115;1;1.899;5.289;11118.2045;24.55611868;9.933985382;0.583395189;0.835293715;-0.047882767;0.058659829;1;1.885342708;5;11152.03687;26.62315006;11.64300677;0.742633517;-1.82E-08;0;0.06379404;1;2.065267878;7;11351.99487;41.38034128;27.6815393;2.310264096;0;0;0.08326569
6116;1;1.899;5.289;11118.30388;24.56195216;9.942326132;0.583871601;0.832829496;-0.047733945;0.058658484;1;1.885342708;5;11152.1533;26.63057639;11.64300677;0.742633517;1.82E-08;0;0.06380275;1;2.065267878;7;11352.27166;41.40369329;27.67944675;2.335201478;0;0;0.08416659
6117;1;1.899;5.289;11118.40335;24.56779058;9.950641953;0.584347605;0.83032119;-0.047582351;0.058657248;1;1.885342708;5;11152.26973;26.63800273;11.64300677;0.742633517;0;0;0.06381147;1;2.065267878;7;11352.54845;41.42704531;27.67944675;2.335201478;0;0;0.08416659
6118;1;1.899;5.289;11118.5029;24.57363392;9.958934001;0.584823273;0.828313583;-0.047460358;0.058656119;1;1.885342708;5;11152.38616;26.64542906;11.64300677;0.742633517;-1.82E-08;0;0.06382018;1;2.065267878;7;11352.82525;41.45039732;27.67944675;2.335201478;0;0;0.08416659
6119;1;1.899;5.289;11118.60253;24.5794822;9.96720945;0.585299064;0.826700965;-0.047360721;0.058655102;1;1.885342708;5;11152.50259;26.6528554;11.64300677;0.742633517;1.82E-08;0;0.06382889;1;2.065267878;7;11353.10204;41.47374934;27.67944675;2.335201478;0;0;0.08416659
6120;1;1.899;5.289;11118.70224;24.5853354;9.975466749;0.585774817;0.824793884;-0.047244421;0.058654189;1;1.885342708;5;11152.61902;26.66028173;11.64300677;0.742633517;0;0;0.0638376;1;2.065267878;7;11353.37884;41.49710135;27.67944675;2.335201478;0;0;0.08416659
6121;1;1.899;5.289;11118.80204;24.59119354;9.983704893;0.58625055;0.822857817;-0.047126414;0.058653388;1;1.885342708;5;11152.73545;26.66770807;11.64300677;0.742633517;-1.82E-08;0;0.06384632;1;2.065267878;7;11353.65563;41.52045337;27.67944675;2.335201478;0;0;0.08416659
6122;1;1.899;5.289;11118.90192;24.59705661;9.991923077;0.58672618;0.820823198;-0.047003574;0.058652695;1;1.885342708;5;11152.85188;26.67515084;11.64290183;0.74427682;-0.010493895;0.164330336;0.06385791;1;2.065267878;7;11353.93243;41.54380538;27.67944675;2.335201478;0;0;0.08416659
6123;1;1.899;5.289;11119.00188;24.60292461;10.00012045;0.587201736;0.818709565;-0.046876346;0.058652118;1;1.885342708;5;11152.96831;26.68259457;11.64289566;0.744373362;-0.000616528;0.009654207;0.06386966;1;2.065267878;7;11354.20922;41.5671574;27.67944675;2.335201478;0;0;0.08416659
6124;1;1.899;5.289;11119.10193;24.60879754;10.00829632;0.587677105;0.816536359;-0.046746609;0.058651649;1;1.885342708;5;11153.08474;26.6900383;11.64289566;0.744373362;1.82E-08;0;0.06388141;1;2.065267878;7;11354.48602;41.59050941;27.67944675;2.335201478;0;0;0.08416659
6125;1;1.899;5.289;11119.20205;24.6146754;10.01645002;0.58815225;0.814289474;-0.04661272;0.058651287;1;1.885342708;5;11153.20116;26.69748204;11.64289566;0.744373362;0;0;0.06389316;1;2.065267878;7;11354.76281;41.61386143;27.67944675;2.335201478;0;0;0.08416659
6126;1;1.899;5.289;11119.30226;24.62055819;10.02458096;0.588627214;0.811997687;-0.046477027;0.058651041;1;1.885342708;5;11153.31759;26.70492577;11.64289566;0.744373362;0;0;0.06390492;1;2.065267878;7;11355.0396;41.63721344;27.67944675;2.335201478;0;0;0.08416659
6127;1;1.899;5.289;11119.40255;24.6264459;10.03268858;0.589101931;0.809642324;-0.046337503;0.058650907;1;1.885342708;5;11153.43402;26.7123695;11.64289566;0.744373362;-1.82E-08;0;0.06391668;1;2.065267878;7;11355.3164;41.66056546;27.67944675;2.335201478;0;0;0.08416659
6128;1;1.899;5.289;11119.50292;24.63233854;10.04077241;0.589576411;0.80725204;-0.046196444;0.058650889;1;1.885342708;5;11153.55045;26.71981324;11.64289566;0.744373362;1.82E-08;0;0.06392843;1;2.065267878;7;11355.59319;41.68391747;27.67944675;2.335201478;0;0;0.08416659
6129;1;1.899;5.289;11119.60337;24.6382361;10.04883199;0.590050595;0.804807003;-0.046051771;0.058650982;1;1.885342708;5;11153.66688;26.72725697;11.64289566;0.744373362;0;0;0.06394018;1;2.065267878;7;11355.86999;41.70726949;27.67944675;2.335201478;0;0;0.08416659
6130;1;1.899;5.289;11119.7039;24.64413858;10.05686691;0.590524497;0.802335013;-0.045905799;0.05865119;1;1.885342708;5;11153.78331;26.73470588;11.64286259;0.744890329;-0.00330776;0.051696697;0.06395444;1;2.065267878;7;11356.14678;41.7306215;27.67944675;2.335201478;0;0;0.08416659
6131;1;1.899;5.289;11119.80451;24.65004597;10.06487681;0.590998063;0.799815537;-0.045756511;0.058651511;1;1.885342708;5;11153.89974;26.74216124;11.64282123;0.74553663;-0.004135291;0.064630105;0.06397181;1;2.065267878;7;11356.42358;41.75397352;27.67944675;2.335201478;0;0;0.08416659
6132;1;1.899;5.289;11119.9052;24.65595828;10.07286134;0.59147131;0.79727562;-0.045606259;0.058651947;1;1.885342708;5;11154.01616;26.74961661;11.64282123;0.74553663;1.82E-08;0;0.06398919;1;2.065267878;7;11356.70037;41.77732553;27.67944675;2.335201478;0;0;0.08416659
6133;1;1.899;5.289;11120.00597;24.6618755;10.08082019;0.591944226;0.794694188;-0.045453022;0.058652498;1;1.885342708;5;11154.13259;26.75707197;11.64282123;0.74553663;-1.82E-08;0;0.06400657;1;2.065267878;7;11356.97717;41.80067755;27.67944675;2.335201478;0;0;0.08416659
6134;1;1.899;5.289;11120.10682;24.66779762;10.08875308;0.592416832;0.792097657;-0.045299141;0.058653168;1;1.885342708;5;11154.24902;26.76452734;11.64282123;0.74553663;0;0;0.06402394;1;2.065267878;7;11357.25396;41.82402956;27.67944675;2.335201478;0;0;0.08416659
6135;1;1.899;5.289;11120.20775;24.67372465;10.09665975;0.592889042;0.78946452;-0.045142603;0.058653951;1;1.885342708;5;11154.36545;26.77198271;11.64282123;0.74553663;1.82E-08;0;0.06404132;1;2.065267878;7;11357.53075;41.84738158;27.67944675;2.335201478;0;0;0.08416659
6136;1;1.899;5.289;11120.30875;24.67965659;10.10453996;0.593360919;0.786820658;-0.044985743;0.058654852;1;1.885342708;5;11154.48188;26.77943807;11.64282123;0.74553663;-1.82E-08;0;0.0640587;1;2.065267878;7;11357.80755;41.87073359;27.67944675;2.335201478;0;0;0.08416659
6137;1;1.899;5.289;11120.40984;24.68559342;10.11239349;0.593832416;0.784144223;-0.044826511;0.058655869;1;1.885342708;5;11154.59831;26.78689344;11.64282123;0.74553663;1.82E-08;0;0.06407607;1;2.065267878;7;11358.08434;41.89408561;27.67944675;2.335201478;0;0;0.08416659
6138;1;1.899;5.289;11120.511;24.69153514;10.12022016;0.594303523;0.781460635;-0.044667213;0.058657002;1;1.885342708;5;11154.71473;26.79434881;11.64282123;0.74553663;-1.82E-08;0;0.06409345;1;2.065267878;7;11358.36114;41.91743762;27.67944675;2.335201478;0;0;0.08416659
6139;1;1.899;5.289;11120.61225;24.69748176;10.12801515;0.594774;0.777150318;-0.044413002;0.058658253;1;1.885342708;5;11154.83116;26.80181808;11.64273206;0.746927501;-0.008916795;0.139087096;0.06410628;1;2.065267878;7;11358.63793;41.94078963;27.67944675;2.335201478;0;0;0.08416659
6140;1;1.899;5.289;11120.71357;24.70343325;10.13575653;0.595242523;0.771710577;-0.044094494;0.058659621;1;1.885342708;5;11154.94759;26.80929095;11.64270904;0.747286589;-0.002302095;0.035908753;0.06411793;1;2.065267878;7;11358.91473;41.96414165;27.67944675;2.335201478;0;0;0.08416659
6141;1;1.899;5.289;11120.81497;24.7093896;10.14344935;0.595709428;0.767155783;-0.043827287;0.058661107;1;1.885342708;5;11155.06402;26.81676381;11.64270904;0.747286589;1.82E-08;0;0.06412958;1;2.065267878;7;11359.19152;41.98749366;27.67944675;2.335201478;0;0;0.08416659
6142;1;1.899;5.289;11120.91644;24.7153508;10.15109656;0.596174892;0.762676238;-0.043564453;0.058662713;1;1.885342708;5;11155.18044;26.82423668;11.64270904;0.747286589;-1.82E-08;0;0.06414124;1;2.065267878;7;11359.46832;42.01084568;27.67944675;2.335201478;0;0;0.08416659
6143;1;1.899;5.289;11121.01799;24.72131683;10.15870045;0.596639013;0.758478725;-0.043316965;0.058664434;1;1.885342708;5;11155.29687;26.83170954;11.64270904;0.747286589;0;0;0.06415288;1;2.065267878;7;11359.74511;42.03419769;27.67944675;2.335201478;0;0;0.08416659
6144;1;1.899;5.289;11121.11962;24.72728768;10.16626325;0.597101963;0.754471471;-0.043080173;0.058666274;1;1.885342708;5;11155.4133;26.83918241;11.64270904;0.747286589;1.82E-08;0;0.06416453;1;2.065267878;7;11360.0219;42.05754971;27.67944675;2.335201478;0;0;0.08416659
6145;1;1.899;5.289;11121.22132;24.73326334;10.17378669;0.597563847;0.750617807;-0.042851242;0.058668234;1;1.885342708;5;11155.52972;26.84665528;11.64270904;0.747286589;-1.82E-08;0;0.06417619;1;2.065267878;7;11360.2987;42.08090172;27.67944675;2.335201478;0;0;0.08416659
6146;1;1.899;5.289;11121.3231;24.7392438;10.18127233;0.598024758;0.746923213;-0.042631488;0.058670312;1;1.885342708;5;11155.64615;26.85412814;11.64270904;0.747286589;0;0;0.06418784;1;2.065267878;7;11360.57549;42.10425374;27.67944675;2.335201478;0;0;0.08416659
6147;1;1.899;5.289;11121.42495;24.74522904;10.18872149;0.598484776;0.743330906;-0.042417054;0.05867251;1;1.885342708;5;11155.76258;26.86160101;11.64270904;0.747286589;0;0;0.06419949;1;2.065267878;7;11360.85229;42.12760575;27.67944675;2.335201478;0;0;0.08416659
6148;1;1.899;5.289;11121.52688;24.75121907;10.19613527;0.598943968;0.739861733;-0.042210251;0.058674827;1;1.885342708;5;11155.87901;26.86907387;11.64270904;0.747286589;1.82E-08;0;0.06421115;1;2.065267878;7;11361.12906;42.15120712;27.67733173;2.360136966;0;0;0.08506749
6149;1;1.899;5.289;11121.62888;24.75721387;10.20351465;0.599402395;0.736462183;-0.042007451;0.058677264;1;1.885342708;5;11155.99543;26.87654674;11.64270904;0.747286589;-1.82E-08;0;0.0642228;1;2.065267878;7;11361.40583;42.17480849;27.67733173;2.360136966;0;0;0.08506749
6150;1;1.899;5.289;11121.73095;24.76321344;10.21086044;0.599860067;0.733158414;-0.041811264;0.058679815;1;1.885342708;5;11156.11186;26.88401961;11.64270904;0.747286589;0;0;0.06423445;1;2.065267878;7;11361.68261;42.19840986;27.67733173;2.360136966;0;0;0.08506749
6151;1;1.899;5.289;11121.8331;24.76921777;10.21817258;0.600317061;0.729549453;-0.041597809;0.05868249;1;1.885342708;5;11156.22829;26.89149247;11.64270904;0.747286589;0;0;0.0642461;1;2.065267878;7;11361.95938;42.22201123;27.67733173;2.360136966;0;0;0.08506749
6152;1;1.899;5.289;11121.93532;24.77522685;10.22544555;0.600773016;0.725698916;-0.041371981;0.058685284;1;1.885342708;5;11156.34471;26.89896534;11.64270904;0.747286589;1.82E-08;0;0.06425775;1;2.065267878;7;11362.23615;42.2456126;27.67733173;2.360136966;0;0;0.08506749
6153;1;1.899;5.289;11122.03761;24.78124067;10.23268456;0.60122824;0.722648938;-0.04119341;0.058688197;1;1.885342708;5;11156.46114;26.9064382;11.64270904;0.747286589;-1.82E-08;0;0.0642694;1;2.065267878;7;11362.51293;42.26921397;27.67733173;2.360136966;0;0;0.08506749
6154;1;1.899;5.289;11122.13997;24.78725923;10.23989423;0.601683007;0.719838372;-0.041029964;0.05869123;1;1.885342708;5;11156.57757;26.91391107;11.64270904;0.747286589;0;0;0.06428105;1;2.065267878;7;11362.7897;42.29281534;27.67733173;2.360136966;0;0;0.08506749
6155;1;1.899;5.289;11122.24241;24.79328252;10.24707688;0.602137457;0.717243619;-0.040879434;0.058694381;1;1.885342708;5;11156.69399;26.92138393;11.64270904;0.747286589;0;0;0.06429271;1;2.065267878;7;11363.06647;42.31641671;27.67733173;2.360136966;0;0;0.08506749
6156;1;1.899;5.289;11122.34492;24.79931055;10.2542343;0.602591772;0.714798039;-0.040738705;0.05869766;1;1.885342708;5;11156.81042;26.92887181;11.64261256;0.748787393;-0.009647956;0.15008042;0.06430436;1;2.065267878;7;11363.34325;42.34001808;27.67733173;2.360136966;0;0;0.08506749
6157;1;1.899;5.289;11122.4475;24.80534331;10.26136763;0.603045908;0.712435537;-0.040603051;0.058701053;1;1.885342708;5;11156.92685;26.93636794;11.64255948;0.74961308;-0.005307938;0.082568707;0.06431601;1;2.065267878;7;11363.62002;42.36361945;27.67733173;2.360136966;0;0;0.08506749
6158;1;1.899;5.289;11122.55015;24.8113808;10.2684777;0.603500031;0.710157322;-0.04047329;0.058704574;1;1.885342708;5;11157.04327;26.94386407;11.64255948;0.74961308;-1.82E-08;0;0.06432766;1;2.065267878;7;11363.89679;42.38722082;27.67733173;2.360136966;0;0;0.08506749
6159;1;1.899;5.289;11122.65287;24.81742301;10.27556508;0.603954138;0.707910152;-0.040345418;0.058708217;1;1.885342708;5;11157.1597;26.9513602;11.64255948;0.74961308;1.82E-08;0;0.06433932;1;2.065267878;7;11364.17357;42.41082219;27.67733173;2.360136966;0;0;0.08506749
6160;1;1.899;5.289;11122.75567;24.82346996;10.28263019;0.604408217;0.705713623;-0.040221298;0.05871198;1;1.885342708;5;11157.27612;26.95885633;11.64255948;0.74961308;-1.82E-08;0;0.06435096;1;2.065267878;7;11364.45034;42.43442356;27.67733173;2.360136966;0;0;0.08506749
6161;1;1.899;5.289;11122.85853;24.82952164;10.28967329;0.604862365;0.703525565;-0.040097589;0.058715869;1;1.885342708;5;11157.39255;26.96635246;11.64255948;0.74961308;0;0;0.06436262;1;2.065267878;7;11364.72711;42.45802493;27.67733173;2.360136966;0;0;0.08506749
6162;1;1.899;5.289;11122.96146;24.83557805;10.29669461;0.605316557;0.701368443;-0.039976307;0.058719881;1;1.885342708;5;11157.50897;26.97384859;11.64255948;0.74961308;1.82E-08;0;0.06437427;1;2.065267878;7;11365.00389;42.4816263;27.67733173;2.360136966;0;0;0.08506749
6163;1;1.899;5.289;11123.06447;24.84163919;10.30369419;0.605770836;0.699191193;-0.039853546;0.05872402;1;1.885342708;5;11157.6254;26.98134472;11.64255948;0.74961308;-1.82E-08;0;0.06438592;1;2.065267878;7;11365.28066;42.50522767;27.67733173;2.360136966;0;0;0.08506749
6164;1;1.899;5.289;11123.16754;24.84770506;10.31067201;0.606225205;0.697032853;-0.039732268;0.058728285;1;1.885342708;5;11157.74183;26.98884085;11.64255948;0.74961308;0;0;0.06439757;1;2.065267878;7;11365.55743;42.52882904;27.67733173;2.360136966;0;0;0.08506749
6165;1;1.899;5.289;11123.27068;24.85377566;10.31762812;0.60667963;0.694866542;-0.039609974;0.058732674;1;1.885342708;5;11157.85825;26.99633699;11.64255948;0.74961308;1.82E-08;0;0.06440923;1;2.065267878;7;11365.83421;42.55243041;27.67733173;2.360136966;0;0;0.08506749
6166;1;1.899;5.289;11123.37389;24.859851;10.32456261;0.607134119;0.692723932;-0.039489197;0.058737185;1;1.885342708;5;11157.97468;27.00383312;11.64255948;0.74961308;-1.82E-08;0;0.06442088;1;2.065267878;7;11366.11098;42.57603178;27.67733173;2.360136966;0;0;0.08506749
6167;1;1.899;5.289;11123.47718;24.86593108;10.33147556;0.607588756;0.690573484;-0.039367171;0.058741827;1;1.885342708;5;11158.0911;27.01132925;11.64255948;0.74961308;1.82E-08;0;0.06443253;1;2.065267878;7;11366.38775;42.59963315;27.67733173;2.360136966;0;0;0.08506749
6168;1;1.899;5.289;11123.58053;24.87201589;10.33836707;0.608043509;0.688456511;-0.039247052;0.058746595;1;1.885342708;5;11158.20753;27.01882538;11.64255948;0.74961308;-1.82E-08;0;0.06444418;1;2.065267878;7;11366.66453;42.62323452;27.67733173;2.360136966;0;0;0.08506749
6169;1;1.899;5.289;11123.68395;24.87810543;10.3452375;0.608498365;0.68637479;-0.039128098;0.058751486;1;1.885342708;5;11158.32395;27.02632151;11.64255948;0.74961308;0;0;0.06445583;1;2.065267878;7;11366.9413;42.64683589;27.67733173;2.360136966;0;0;0.08506749
6170;1;1.899;5.289;11123.78743;24.88419972;10.35208729;0.608953429;0.68433998;-0.039011827;0.058756508;1;1.885342708;5;11158.44038;27.03381764;11.64255948;0.74961308;1.82E-08;0;0.06446748;1;2.065267878;7;11367.21807;42.67043726;27.67733173;2.360136966;0;0;0.08506749
6171;1;1.899;5.289;11123.89099;24.89029874;10.35891668;0.60940864;0.682311002;-0.038895126;0.058761653;1;1.885342708;5;11158.5568;27.04131377;11.64255948;0.74961308;-1.82E-08;0;0.06447913;1;2.065267878;7;11367.49485;42.69403863;27.67733173;2.360136966;0;0;0.08506749
6172;1;1.899;5.289;11123.99462;24.89640251;10.36572587;0.609864089;0.680316997;-0.038780626;0.058766928;1;1.885342708;5;11158.67323;27.0488099;11.64255948;0.74961308;0;0;0.06449079;1;2.065267878;7;11367.77162;42.71763999;27.67733173;2.360136966;0;0;0.08506749
6173;1;1.899;5.289;11124.09831;24.90251102;10.37251511;0.610319716;0.678336058;-0.038666346;0.058772326;1;1.885342708;5;11158.78966;27.05631756;11.64248516;0.750765573;-0.007431936;0.115249305;0.06450244;1;2.065267878;7;11368.04839;42.74124136;27.67733173;2.360136966;0;0;0.08506749
6174;1;1.899;5.289;11124.20207;24.90862428;10.37928403;0.61077554;0.676060143;-0.038535241;0.05877785;1;1.885342708;5;11158.90608;27.06383695;11.64240946;0.751939541;-0.00757047;0.117396827;0.06451409;1;2.065267878;7;11368.32517;42.76484273;27.67733173;2.360136966;0;0;0.08506749
6175;1;1.899;5.289;11124.3059;24.91474228;10.38602428;0.611231071;0.672930801;-0.038354278;0.058783501;1;1.885342708;5;11159.0225;27.07135635;11.64240946;0.751939541;1.82E-08;0;0.06452575;1;2.065267878;7;11368.60194;42.7884441;27.67733173;2.360136966;0;0;0.08506749
6176;1;1.899;5.289;11124.40979;24.92086503;10.39273736;0.611686401;0.67058235;-0.038219544;0.058789279;1;1.885342708;5;11159.13893;27.07887574;11.64240946;0.751939541;0;0;0.06453739;1;2.065267878;7;11368.87871;42.81204547;27.67733173;2.360136966;0;0;0.08506749
6177;1;1.899;5.289;11124.51376;24.92699252;10.39942729;0.612141768;0.668283485;-0.038087209;0.058795184;1;1.885342708;5;11159.25535;27.08639514;11.64240946;0.751939541;-1.82E-08;0;0.06454904;1;2.065267878;7;11369.15549;42.83564684;27.67733173;2.360136966;0;0;0.08506749
6178;1;1.899;5.289;11124.61778;24.93312476;10.40609492;0.612597224;0.666140439;-0.037964303;0.058801215;1;1.885342708;5;11159.37178;27.09391453;11.64240946;0.751939541;1.82E-08;0;0.0645607;1;2.065267878;7;11369.43226;42.85924821;27.67733173;2.360136966;0;0;0.08506749
6179;1;1.899;5.289;11124.72188;24.93926174;10.41274125;0.613052792;0.664031083;-0.037842916;0.058807369;1;1.885342708;5;11159.4882;27.10143393;11.64240946;0.751939541;0;0;0.06457235;1;2.065267878;7;11369.70903;42.88284958;27.67733173;2.360136966;0;0;0.08506749
6180;1;1.899;5.289;11124.82604;24.94540346;10.41936672;0.613508576;0.661980667;-0.037725452;0.058813654;1;1.885342708;5;11159.60462;27.10895332;11.64240946;0.751939541;0;0;0.064584;1;2.065267878;7;11369.98581;42.90645095;27.67733173;2.360136966;0;0;0.08506749
6181;1;1.899;5.289;11124.93027;24.95154994;10.42597159;0.613964517;0.659924771;-0.037607487;0.058820061;1;1.885342708;5;11159.72105;27.11647272;11.64240946;0.751939541;-1.82E-08;0;0.06459565;1;2.065267878;7;11370.26256;42.93030166;27.67519425;2.385070538;0;0;0.08596839
6182;1;1.899;5.289;11125.03456;24.95770116;10.43255601;0.614420665;0.657912687;-0.03749284;0.058826596;1;1.885342708;5;11159.83747;27.12399212;11.64240946;0.751939541;1.82E-08;0;0.06460731;1;2.065267878;7;11370.53931;42.95415236;27.67519425;2.385070538;0;0;0.08596839
6183;1;1.899;5.289;11125.13892;24.96385714;10.43912036;0.614877044;0.655927021;-0.037379774;0.058833256;1;1.885342708;5;11159.9539;27.13151151;11.64240946;0.751939541;0;0;0.06461896;1;2.065267878;7;11370.81606;42.97800307;27.67519425;2.385070538;0;0;0.08596839
6184;1;1.899;5.289;11125.24335;24.97001787;10.44566503;0.615333678;0.653985609;-0.037270182;0.058840044;1;1.885342708;5;11160.07032;27.13903091;11.64240946;0.751939541;0;0;0.06463061;1;2.065267878;7;11371.09282;43.00185377;27.67519425;2.385070538;0;0;0.08596839
6185;1;1.899;5.289;11125.34784;24.97618336;10.45219012;0.615790616;0.652028631;-0.037159806;0.058846962;1;1.885342708;5;11160.18674;27.1465503;11.64240946;0.751939541;-1.82E-08;0;0.06464226;1;2.065267878;7;11371.36957;43.02570448;27.67519425;2.385070538;0;0;0.08596839
6186;1;1.899;5.289;11125.4524;24.98235361;10.45869569;0.616247785;0.650095488;-0.037051736;0.058854003;1;1.885342708;5;11160.30317;27.1540697;11.64240946;0.751939541;1.82E-08;0;0.06465391;1;2.065267878;7;11371.64632;43.04955518;27.67519425;2.385070538;0;0;0.08596839
6187;1;1.899;5.289;11125.55702;24.98852862;10.46518169;0.616705223;0.648131505;-0.036941916;0.05886117;1;1.885342708;5;11160.41959;27.16158909;11.64240946;0.751939541;0;0;0.06466556;1;2.065267878;7;11371.92307;43.07340589;27.67519425;2.385070538;0;0;0.08596839
6188;1;1.899;5.289;11125.6617;24.9947084;10.47164808;0.617162929;0.646190509;-0.036834218;0.058868464;1;1.885342708;5;11160.53602;27.16910849;11.64240946;0.751939541;-1.82E-08;0;0.06467722;1;2.065267878;7;11372.19982;43.09725659;27.67519425;2.385070538;0;0;0.08596839
6189;1;1.899;5.289;11125.76645;25.00089295;10.47809494;0.617620911;0.644244836;-0.036726133;0.058875885;1;1.885342708;5;11160.65244;27.17662788;11.64240946;0.751939541;1.82E-08;0;0.06468887;1;2.065267878;7;11372.47658;43.1211073;27.67519425;2.385070538;0;0;0.08596839
6190;1;1.899;5.289;11125.87127;25.00708227;10.48452241;0.618079178;0.642318838;-0.036619811;0.058883432;1;1.885342708;5;11160.76886;27.18415532;11.64235744;0.752743732;-0.005202037;0.080419084;0.06469852;1;2.065267878;7;11372.75333;43.14495801;27.67519425;2.385070538;0;0;0.08596839
6191;1;1.899;5.289;11125.97615;25.01327636;10.49093023;0.618537756;0.640333011;-0.036509774;0.05889111;1;1.885342708;5;11160.88529;27.19169798;11.64225897;0.754265973;-0.009846863;0.152224046;0.06470437;1;2.065267878;7;11373.03008;43.16880871;27.67519425;2.385070538;0;0;0.08596839
6192;1;1.899;5.289;11126.08109;25.01947523;10.49731814;0.618996554;0.638354288;-0.036400686;0.058898911;1;1.885342708;5;11161.00171;27.19924064;11.64225897;0.754265973;1.82E-08;0;0.06471021;1;2.065267878;7;11373.30683;43.19265942;27.67519425;2.385070538;0;0;0.08596839
6193;1;1.899;5.289;11126.18609;25.02567888;10.50368604;0.619455647;0.636351238;-0.036289852;0.058906842;1;1.885342708;5;11161.11813;27.2067833;11.64225897;0.754265973;-1.82E-08;0;0.06471606;1;2.065267878;7;11373.58358;43.21651012;27.67519425;2.385070538;0;0;0.08596839
6194;1;1.899;5.289;11126.29116;25.03188731;10.51003394;0.619914997;0.634367125;-0.036180531;0.0589149;1;1.885342708;5;11161.23455;27.21432596;11.64225897;0.754265973;0;0;0.06472191;1;2.065267878;7;11373.86033;43.24036083;27.67519425;2.385070538;0;0;0.08596839
6195;1;1.899;5.289;11126.3963;25.03810053;10.51636175;0.620374641;0.632352069;-0.036068966;0.058923088;1;1.885342708;5;11161.35098;27.22186862;11.64225897;0.754265973;1.82E-08;0;0.06472776;1;2.065267878;7;11374.13709;43.26421153;27.67519425;2.385070538;0;0;0.08596839
6196;1;1.899;5.289;11126.50149;25.04431853;10.52266945;0.6208345;0.630362003;-0.03595917;0.058931399;1;1.885342708;5;11161.4674;27.22941128;11.64225897;0.754265973;-1.82E-08;0;0.06473361;1;2.065267878;7;11374.41384;43.28806224;27.67519425;2.385070538;0;0;0.08596839
6197;1;1.899;5.289;11126.60675;25.05054132;10.52895716;0.621294663;0.628373717;-0.03584894;0.058939841;1;1.885342708;5;11161.58382;27.23695394;11.64225897;0.754265973;0;0;0.06473947;1;2.065267878;7;11374.69059;43.31191294;27.67519425;2.385070538;0;0;0.08596839
6198;1;1.899;5.289;11126.71208;25.05676891;10.53522508;0.621755143;0.626417238;-0.035740792;0.058948413;1;1.885342708;5;11161.70025;27.2444966;11.64225897;0.754265973;1.82E-08;0;0.06474531;1;2.065267878;7;11374.96734;43.33576365;27.67519425;2.385070538;0;0;0.08596839
6199;1;1.899;5.289;11126.81746;25.06300128;10.54147324;0.622215865;0.624437891;-0.035630736;0.058957107;1;1.885342708;5;11161.81667;27.25203926;11.64225897;0.754265973;-1.82E-08;0;0.06475116;1;2.065267878;7;11375.24409;43.35961435;27.67519425;2.385070538;0;0;0.08596839
6200;1;1.899;5.289;11126.92291;25.06923846;10.54770164;0.62267691;0.62247894;-0.035522139;0.058965933;1;1.885342708;5;11161.93309;27.25958192;11.64225897;0.754265973;1.82E-08;0;0.06475701;1;2.065267878;7;11375.52085;43.38346506;27.67519425;2.385070538;0;0;0.08596839
6201;1;1.899;5.289;11127.02842;25.07548043;10.5539102;0.623138235;0.620488687;-0.035411266;0.058974885;1;1.885342708;5;11162.04951;27.26712458;11.64225897;0.754265973;-1.82E-08;0;0.06476286;1;2.065267878;7;11375.7976;43.40731576;27.67519425;2.385070538;0;0;0.08596839
6202;1;1.899;5.289;11127.13399;25.08172721;10.56009887;0.623599839;0.618514326;-0.035301739;0.058983963;1;1.885342708;5;11162.16594;27.27466724;11.64225897;0.754265973;0;0;0.06476871;1;2.065267878;7;11376.07435;43.43116647;27.67519425;2.385070538;0;0;0.08596839
6203;1;1.899;5.289;11127.23962;25.08797879;10.56626753;0.624061717;0.616505684;-0.03518989;0.058993168;1;1.885342708;5;11162.28236;27.2822099;11.64225897;0.754265973;1.82E-08;0;0.06477456;1;2.065267878;7;11376.3511;43.45501718;27.67519425;2.385070538;0;0;0.08596839
6204;1;1.899;5.289;11127.34531;25.09423518;10.5724161;0.624523867;0.614511822;-0.035079416;0.0590025;1;1.885342708;5;11162.39878;27.28975256;11.64225897;0.754265973;-1.82E-08;0;0.06478041;1;2.065267878;7;11376.62785;43.47886788;27.67519425;2.385070538;0;0;0.08596839
6205;1;1.899;5.289;11127.45107;25.10049638;10.57854447;0.624986322;0.612483752;-0.034966705;0.059011962;1;1.885342708;5;11162.5152;27.29729522;11.64225897;0.754265973;0;0;0.06478626;1;2.065267878;7;11376.90461;43.50271859;27.67519425;2.385070538;0;0;0.08596839
6206;1;1.899;5.289;11127.55689;25.10676239;10.58465257;0.625449002;0.610471222;-0.034855454;0.059021547;1;1.885342708;5;11162.63163;27.30483788;11.64225897;0.754265973;1.82E-08;0;0.06479211;1;2.065267878;7;11377.18136;43.52656929;27.67519425;2.385070538;0;0;0.08596839
6207;1;1.899;5.289;11127.66277;25.11303322;10.59074028;0.62591198;0.608426567;-0.034742059;0.059031263;1;1.885342708;5;11162.74805;27.31238429;11.64223462;0.754641273;-0.002434827;0.037530023;0.06489819;1;2.065267878;7;11377.45811;43.55042;27.67519425;2.385070538;0;0;0.08596839
